,Id,PID,MS SubClass,MS Zoning,Street,Land Contour,Neighborhood,Condition 1,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,Total Bsmt SF,Heating QC,Central Air,Electrical,Gr Liv Area,Bsmt Full Bath,Full Bath,Half Bath,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Paved Drive,Sale Type,SalePrice
1544,2914,923226180,180,RM,Pave,Lvl,MeadowV,Norm,Twnhs,SFoyer,4,6,1970,1970,Gable,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,522.0,630.0,TA,Y,SBrkr,630,1.0,1,0,1,TA,3,Typ,0,NA,NA,0.0,NA,0.0,0.0,NA,Y,WD ,73000
1545,393,527401160,90,RL,Pave,Lvl,NAmes,Norm,Duplex,2Story,5,5,1974,1974,Gable,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,Gd,TA,No,Unf,0.0,896.0,TA,Y,SBrkr,1792,0.0,2,2,2,TA,8,Typ,0,NA,NA,0.0,NA,0.0,0.0,NA,Y,WD ,136000
1546,2405,528180080,120,RL,Pave,Lvl,NridgHt,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,MetalSd,MetalSd,BrkFace,278.0,Ex,TA,PConc,Ex,TA,No,GLQ,472.0,1560.0,Ex,Y,SBrkr,1565,1.0,2,0,1,Ex,6,Typ,1,Gd,Attchd,2005.0,RFn,2.0,556.0,TA,Y,WD ,282500
1547,67,528445060,20,RL,Pave,Lvl,Somerst,Norm,1Fam,1Story,8,5,2005,2006,Gable,VinylSd,VinylSd,BrkFace,226.0,Gd,TA,PConc,Gd,TA,UnKn,Unf,0.0,1595.0,Ex,Y,SBrkr,1595,0.0,2,0,1,Gd,6,Typ,1,Gd,Attchd,2005.0,RFn,3.0,880.0,TA,Y,WD ,221500
1548,2227,909452102,20,RL,Pave,Lvl,Crawfor,Norm,1Fam,1Story,4,5,1995,1996,Gable,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,1680.0,Gd,Y,SBrkr,1680,0.0,2,0,1,Gd,7,Typ,0,NA,Attchd,1996.0,Unf,2.0,628.0,TA,Y,WD ,170000
1549,669,535402270,20,RL,Pave,Lvl,NAmes,Norm,1Fam,1Story,6,4,1967,1967,Gable,HdBoard,HdBoard,None,0.0,Fa,TA,CBlock,TA,Fa,No,BLQ,872.0,1040.0,Gd,Y,SBrkr,1040,1.0,1,0,1,TA,6,Min1,1,Po,Attchd,1967.0,RFn,2.0,480.0,TA,Y,WD ,163000
1550,1772,528364110,60,RL,Pave,Lvl,NoRidge,Norm,1Fam,2Story,8,5,1995,1995,Gable,VinylSd,VinylSd,BrkFace,513.0,Gd,TA,PConc,Gd,TA,Av,LwQ,56.0,1318.0,Ex,Y,SBrkr,2531,0.0,2,1,1,Gd,9,Typ,1,TA,Attchd,1995.0,RFn,3.0,752.0,TA,Y,WD ,290000
1551,1775,528376010,60,RL,Pave,Lvl,NoRidge,Norm,1Fam,2Story,8,5,1996,1997,Gable,VinylSd,VinylSd,BrkFace,526.0,Gd,Gd,PConc,Gd,TA,No,GLQ,1225.0,1325.0,Ex,Y,SBrkr,2538,0.0,2,1,1,Gd,8,Typ,1,TA,Attchd,1996.0,RFn,3.0,933.0,TA,Y,WD ,330000
1552,403,527450280,160,RM,Pave,Lvl,BrDale,Norm,Twnhs,2Story,6,5,1973,1973,Gable,HdBoard,HdBoard,BrkFace,504.0,TA,TA,CBlock,TA,TA,No,BLQ,254.0,483.0,TA,Y,SBrkr,987,1.0,1,1,1,TA,5,Typ,0,NA,Detchd,1973.0,Unf,1.0,264.0,TA,Y,WD ,111000
1553,2792,907254050,60,RL,Pave,Lvl,CollgCr,Norm,1Fam,2Story,6,5,1999,1999,Gable,VinylSd,VinylSd,BrkFace,148.0,TA,TA,PConc,Gd,TA,Mn,GLQ,639.0,840.0,Ex,Y,SBrkr,1755,1.0,2,1,1,TA,7,Typ,1,TA,Attchd,1999.0,RFn,2.0,530.0,TA,Y,WD ,214000
1554,1247,535302130,20,RL,Pave,Lvl,NAmes,Norm,1Fam,1Story,5,6,1953,1953,Gable,MetalSd,MetalSd,BrkFace,84.0,TA,TA,CBlock,TA,TA,No,Rec,500.0,1152.0,TA,Y,SBrkr,1152,0.0,1,1,1,TA,6,Typ,0,NA,Detchd,1971.0,Unf,2.0,636.0,TA,Y,WD ,137500
1555,384,527364030,60,FV,Pave,Lvl,Somerst,Norm,1Fam,2Story,7,5,2003,2003,Gable,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,622.0,926.0,Ex,Y,SBrkr,1884,1.0,2,1,1,Ex,7,Typ,1,Ex,Attchd,2003.0,RFn,2.0,581.0,TA,Y,WD ,240900
1556,91,533130020,60,RL,Pave,Lvl,NoRidge,Norm,1Fam,2Story,7,5,1992,1992,Gable,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,674.0,750.0,Ex,Y,SBrkr,1923,1.0,2,1,1,Gd,8,Typ,1,TA,Attchd,1992.0,RFn,2.0,564.0,TA,Y,WD ,190000
1557,863,907250070,20,RL,Pave,Lvl,CollgCr,Norm,1Fam,1Story,7,5,2002,2002,Hip,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1234.0,1569.0,Ex,Y,SBrkr,1611,1.0,2,0,1,Gd,6,Typ,0,NA,Attchd,2002.0,RFn,3.0,1231.0,TA,Y,WD ,250000
1558,1857,533252130,20,RL,Pave,Lvl,Veenker,Norm,1Fam,1Story,5,8,1976,2004,Gable,Plywood,Plywood,None,0.0,Gd,Gd,CBlock,Gd,TA,Gd,ALQ,1157.0,1437.0,TA,Y,SBrkr,1437,1.0,2,0,1,Gd,6,Typ,1,Fa,Attchd,1976.0,RFn,2.0,528.0,TA,Y,WD ,218000
1559,1870,534151180,60,RL,Pave,Lvl,NWAmes,Norm,1Fam,2Story,7,6,1993,1993,Gable,MetalSd,MetalSd,BrkFace,194.0,Gd,TA,PConc,Gd,TA,No,GLQ,819.0,1148.0,Ex,Y,SBrkr,2075,1.0,2,1,1,Gd,8,Typ,1,Gd,Attchd,1993.0,Unf,2.0,473.0,TA,Y,WD ,255000
1560,2318,527108020,20,RL,Pave,HLS,Gilbert,Norm,1Fam,1Story,7,5,2006,2006,Hip,VinylSd,VinylSd,BrkFace,27.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,1670.0,Ex,Y,SBrkr,1670,0.0,2,0,1,Gd,7,Typ,1,Gd,Attchd,2006.0,RFn,3.0,690.0,TA,Y,New,240000
1561,2100,906378150,20,RL,Pave,Lvl,CollgCr,Norm,1Fam,1Story,8,5,2006,2007,Hip,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,2140.0,Ex,Y,SBrkr,2140,0.0,2,1,1,Gd,8,Typ,0,NA,Attchd,2006.0,Fin,3.0,894.0,TA,Y,New,360000
1562,1213,534403080,80,RL,Pave,Lvl,NAmes,Norm,1Fam,SLvl,5,8,1965,1999,Gable,BrkFace,BrkFace,None,0.0,TA,Gd,PConc,TA,TA,Gd,ALQ,633.0,1219.0,Gd,Y,SBrkr,1265,0.0,2,0,1,Gd,6,Typ,1,Gd,Attchd,1965.0,RFn,2.0,502.0,TA,Y,WD ,179900
1563,2046,904101070,50,RL,Pave,Bnk,ClearCr,Norm,1Fam,1.5Fin,5,6,1946,1994,Gable,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,152.0,1598.0,TA,Y,SBrkr,3086,0.0,3,0,1,Ex,12,Maj1,1,Gd,NA,0.0,NA,0.0,0.0,NA,Y,WD ,200500
1564,710,902205030,50,RM,Pave,Lvl,OldTown,Norm,1Fam,1.5Fin,3,6,1910,1950,Gable,VinylSd,VinylSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,600.0,Fa,N,SBrkr,968,0.0,1,0,1,TA,6,Typ,0,NA,NA,0.0,NA,0.0,0.0,NA,Y,WD ,37900
1565,2268,916455050,20,RL,Pave,Lvl,Timber,Norm,1Fam,1Story,8,5,2001,2001,Gable,VinylSd,VinylSd,BrkFace,86.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,250.0,1267.0,Ex,Y,SBrkr,1312,0.0,2,0,1,Gd,5,Typ,0,NA,Attchd,2001.0,Unf,2.0,471.0,TA,Y,WD ,180500
1566,816,906230010,90,RL,Pave,Lvl,SawyerW,Norm,Duplex,2Story,7,5,2000,2000,Hip,VinylSd,VinylSd,BrkFace,23.0,TA,TA,PConc,Ex,TA,No,GLQ,820.0,1168.0,Ex,Y,SBrkr,2787,2.0,4,2,2,TA,8,Typ,2,TA,BuiltIn,2000.0,Fin,4.0,820.0,TA,Y,WD ,269500
1567,1616,527105140,60,RL,Pave,Lvl,Gilbert,Norm,1Fam,2Story,7,5,2003,2003,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Gd,Unf,0.0,847.0,Ex,Y,SBrkr,1733,0.0,2,1,1,Gd,7,Typ,1,Gd,BuiltIn,2003.0,Fin,2.0,433.0,TA,Y,WD ,225000
1568,2233,910200110,50,RM,Pave,Lvl,IDOTRR,Norm,1Fam,1.5Fin,6,7,1940,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,375.0,720.0,Gd,Y,FuseA,1215,0.0,1,0,1,Gd,6,Typ,0,NA,Detchd,1965.0,Fin,2.0,720.0,TA,Y,WD ,141000
1569,439,528120030,20,RL,Pave,Lvl,NridgHt,Norm,1Fam,1Story,9,5,2008,2008,Hip,VinylSd,VinylSd,Stone,284.0,Ex,TA,PConc,Ex,TA,Mn,GLQ,1015.0,1739.0,Ex,Y,SBrkr,1743,1.0,2,0,1,Ex,8,Typ,1,Gd,Attchd,2008.0,RFn,3.0,927.0,TA,Y,ConLI,335000
1570,260,907200280,20,RL,Pave,Lvl,CollgCr,Norm,1Fam,1Story,5,8,1977,2004,Gable,CemntBd,CmentBd,None,0.0,Gd,Gd,CBlock,Gd,TA,No,GLQ,198.0,1026.0,Ex,Y,SBrkr,1026,1.0,1,1,1,TA,5,Typ,0,NA,Attchd,1977.0,Unf,1.0,308.0,TA,Y,WD ,150000
1571,2523,533350050,20,RL,Pave,Low,Veenker,Norm,1Fam,1Story,9,5,1981,1987,Gable,WdShing,Wd Shng,None,0.0,Gd,TA,CBlock,Ex,TA,Gd,GLQ,1810.0,1842.0,Gd,Y,SBrkr,1842,2.0,0,1,1,Gd,5,Typ,1,Gd,Attchd,1981.0,Fin,3.0,894.0,TA,Y,WD ,385000
1572,627,535125090,60,RL,Pave,Lvl,NAmes,Norm,1Fam,2Story,7,6,1965,1990,Gable,HdBoard,HdBoard,BrkFace,176.0,TA,TA,CBlock,TA,TA,No,BLQ,454.0,768.0,TA,Y,SBrkr,1986,0.0,2,1,1,TA,7,Typ,3,Fa,Attchd,1965.0,Unf,2.0,486.0,TA,Y,WD ,205000
1573,251,906380190,20,RL,Pave,Lvl,CollgCr,Norm,1Fam,1Story,7,5,2006,2006,Gable,VinylSd,VinylSd,Stone,24.0,Gd,TA,PConc,Gd,TA,Av,GLQ,686.0,1187.0,Ex,Y,SBrkr,1208,1.0,2,0,1,Gd,6,Typ,0,NA,Attchd,2006.0,RFn,2.0,632.0,TA,Y,WD ,206000
1574,2163,907414060,20,RL,Pave,Lvl,CollgCr,Norm,1Fam,1Story,7,5,2004,2004,Gable,VinylSd,VinylSd,BrkFace,106.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,1422.0,Ex,Y,SBrkr,1422,0.0,2,0,1,Gd,7,Typ,0,NA,Attchd,2004.0,RFn,2.0,626.0,TA,Y,WD ,179600
1575,2819,908102330,20,RL,Pave,Lvl,Edwards,Norm,1Fam,1Story,4,5,1951,1951,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Fa,Fa,No,LwQ,836.0,836.0,TA,Y,FuseF,1220,0.0,1,0,1,TA,6,Typ,0,NA,Detchd,1951.0,Unf,2.0,396.0,TA,Y,COD,102000
1576,1025,527326130,20,RL,Pave,Lvl,NWAmes,Norm,1Fam,1Story,5,6,1977,1977,Gable,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Av,ALQ,767.0,1126.0,TA,Y,SBrkr,1126,0.0,2,0,1,Ex,6,Typ,0,NA,Attchd,1977.0,RFn,2.0,540.0,TA,Y,WD ,175000
1577,2592,535327210,20,RL,Pave,Lvl,NAmes,Norm,1Fam,1Story,5,5,1956,2001,Hip,Wd Sdng,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,494.0,1015.0,Gd,Y,SBrkr,1384,1.0,1,0,1,TA,6,Min1,0,NA,Attchd,2001.0,Unf,2.0,896.0,TA,Y,WD ,159000
1578,1491,908103280,20,RL,Pave,Lvl,Edwards,Norm,1Fam,1Story,6,6,1976,1976,Hip,HdBoard,Plywood,BrkFace,84.0,TA,TA,CBlock,TA,Ex,No,BLQ,1033.0,1127.0,TA,Y,SBrkr,1127,0.0,1,1,1,TA,6,Typ,1,Po,Detchd,1991.0,Unf,2.0,480.0,TA,Y,WD ,135000
1579,2742,905452140,50,RL,Pave,Lvl,Edwards,Norm,1Fam,1.5Fin,6,4,1954,1972,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,Fa,No,Rec,444.0,994.0,Gd,Y,SBrkr,1855,0.0,2,0,1,TA,7,Typ,0,NA,Attchd,1954.0,Unf,1.0,325.0,TA,Y,WD ,136900
1580,2497,532378160,20,RL,Pave,Lvl,Sawyer,Feedr,1Fam,1Story,5,7,1961,1994,Gable,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,465.0,912.0,TA,Y,SBrkr,1236,0.0,1,0,1,TA,6,Typ,1,TA,Attchd,1961.0,Unf,1.0,288.0,TA,Y,WD ,135000
1581,495,528315090,60,RL,Pave,Lvl,NoRidge,Norm,1Fam,2Story,8,5,1999,1999,Gable,VinylSd,VinylSd,BrkFace,673.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,1163.0,1252.0,Ex,Y,SBrkr,2365,1.0,2,1,1,Gd,8,Typ,1,Gd,Attchd,1999.0,RFn,3.0,856.0,TA,Y,WD ,337000
1582,2528,534128210,60,RL,Pave,Lvl,NWAmes,PosA,1Fam,2Story,6,7,1968,1984,Gable,HdBoard,HdBoard,BrkFace,220.0,TA,TA,CBlock,TA,TA,Mn,BLQ,619.0,1054.0,TA,Y,SBrkr,2654,1.0,2,1,1,Gd,9,Typ,1,Gd,Attchd,1968.0,Unf,2.0,619.0,TA,Y,WD ,250000
1583,1033,527380240,60,RL,Pave,Lvl,NWAmes,Norm,1Fam,2Story,8,5,1996,1996,Gable,VinylSd,VinylSd,BrkFace,402.0,Gd,TA,PConc,Gd,TA,No,GLQ,1023.0,1236.0,Ex,Y,SBrkr,2340,1.0,2,1,1,Gd,9,Typ,1,Gd,Attchd,1996.0,RFn,3.0,787.0,TA,Y,WD ,306000
1584,764,904301070,90,RL,Pave,Lvl,Edwards,Norm,Duplex,1Story,5,5,1987,1988,Gable,Plywood,Plywood,None,0.0,TA,Gd,CBlock,Gd,Gd,Gd,GLQ,1200.0,1200.0,TA,Y,SBrkr,1200,3.0,3,0,1,TA,5,Typ,0,NA,NA,0.0,NA,0.0,0.0,NA,Y,WD ,179000
1585,1165,533212150,160,FV,Pave,Lvl,Somerst,Norm,TwnhsE,2Story,7,5,2007,2007,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,689.0,Ex,Y,SBrkr,1392,0.0,2,0,1,Gd,5,Typ,0,NA,Detchd,2007.0,Unf,2.0,540.0,TA,Y,WD ,146000
1586,2037,903457040,50,RM,Pave,Lvl,IDOTRR,Norm,1Fam,1.5Fin,6,5,1915,1950,Gable,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,Fa,No,LwQ,375.0,1138.0,Gd,Y,SBrkr,2180,0.0,1,1,1,TA,7,Typ,1,Gd,Detchd,2006.0,Unf,2.0,720.0,TA,N,WD ,161000
1587,113,534152050,20,RL,Pave,Lvl,NWAmes,Norm,1Fam,1Story,6,7,1977,2001,Gable,Plywood,Plywood,BrkFace,28.0,TA,TA,PConc,TA,TA,Mn,ALQ,1200.0,1610.0,Gd,Y,SBrkr,1610,1.0,2,0,1,Gd,6,Typ,2,TA,Attchd,1977.0,RFn,2.0,480.0,TA,Y,WD ,205000
1588,1572,916226030,120,RL,Pave,Lvl,Timber,Norm,TwnhsE,1Story,7,6,1986,1986,Gable,VinylSd,VinylSd,BrkFace,340.0,Gd,TA,CBlock,Gd,TA,Av,GLQ,893.0,1277.0,Gd,Y,SBrkr,1501,1.0,2,0,1,Gd,6,Typ,1,TA,Attchd,1986.0,Fin,2.0,512.0,TA,Y,WD ,241500
1589,2052,905101200,20,RL,Pave,Lvl,Sawyer,Feedr,1Fam,1Story,4,5,1961,1961,Gable,VinylSd,VinylSd,BrkCmn,192.0,TA,Fa,CBlock,TA,TA,Mn,Rec,903.0,1029.0,Gd,Y,SBrkr,1029,1.0,1,0,1,TA,5,Typ,0,NA,Attchd,1961.0,Unf,1.0,261.0,TA,Y,WD ,118500
1590,2702,904101040,80,RL,Pave,Lvl,ClearCr,Norm,1Fam,SLvl,5,4,1958,1958,Hip,Wd Sdng,ImStucc,BrkFace,120.0,TA,TA,CBlock,TA,TA,Av,BLQ,300.0,1062.0,Ex,Y,FuseF,1352,0.0,1,0,1,Gd,6,Min2,0,NA,BuiltIn,1958.0,Unf,1.0,288.0,TA,Y,WD ,130000
1591,1981,902128160,30,RM,Pave,Lvl,OldTown,Norm,1Fam,1Story,5,8,1940,1950,Gable,VinylSd,VinylSd,Stone,279.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,808.0,Ex,Y,SBrkr,1072,0.0,1,0,1,TA,5,Typ,2,Gd,Detchd,1940.0,Unf,2.0,379.0,TA,Y,WD ,130000
1592,2335,527214060,60,RL,Pave,Lvl,StoneBr,Norm,1Fam,2Story,10,5,2006,2006,Hip,VinylSd,VinylSd,Stone,734.0,Ex,TA,PConc,Ex,TA,No,GLQ,1206.0,1850.0,Ex,Y,SBrkr,2698,1.0,2,1,1,Ex,11,Typ,1,Gd,Attchd,2006.0,RFn,3.0,736.0,TA,Y,New,535000
1593,563,532378180,20,RL,Pave,Lvl,Sawyer,Feedr,1Fam,1Story,5,6,1962,1962,Gable,VinylSd,VinylSd,BrkFace,60.0,TA,TA,CBlock,TA,TA,No,LwQ,140.0,912.0,Gd,Y,SBrkr,912,0.0,1,0,1,TA,6,Typ,0,NA,Attchd,1962.0,Unf,1.0,252.0,TA,Y,WD ,123000
1594,1502,908201110,90,RL,Pave,Lvl,Edwards,Norm,Duplex,1Story,4,5,1955,1955,Gable,AsbShng,Plywood,None,0.0,TA,Fa,PConc,NA,NA,NA,NA,0.0,0.0,TA,N,SBrkr,1152,0.0,2,0,2,TA,6,Typ,0,NA,NA,0.0,NA,0.0,0.0,NA,N,WD ,82000
1595,1310,902300260,75,RM,Pave,Lvl,OldTown,Artery,1Fam,2Story,7,8,1920,1965,Gable,Wd Sdng,Wd Shng,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,116.0,624.0,Ex,Y,SBrkr,1450,0.0,1,0,1,TA,7,Typ,0,NA,Detchd,1935.0,Unf,1.0,288.0,TA,Y,WD ,132000
1596,2598,535376100,30,RL,Pave,Lvl,OldTown,Norm,1Fam,1Story,5,6,1921,1968,Gable,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,1073.0,Ex,Y,SBrkr,1073,0.0,1,0,1,TA,4,Typ,0,NA,Detchd,1968.0,Unf,1.0,326.0,TA,Y,WD ,108480
1597,2715,905107220,20,RL,Pave,Lvl,Sawyer,Norm,1Fam,1Story,5,5,1967,1967,Gable,HdBoard,HdBoard,BrkFace,450.0,TA,TA,CBlock,TA,TA,No,BLQ,194.0,1176.0,TA,Y,SBrkr,1458,1.0,1,1,1,TA,7,Typ,1,TA,Attchd,1967.0,Unf,2.0,512.0,TA,Y,WD ,165000
1598,1810,531376060,20,RL,Pave,Lvl,SawyerW,Norm,1Fam,1Story,7,5,2006,2006,Gable,VinylSd,VinylSd,BrkFace,170.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,1461.0,Ex,Y,SBrkr,1486,0.0,2,0,1,Gd,7,Typ,0,NA,Attchd,2006.0,RFn,2.0,566.0,TA,Y,WD ,181000
1599,778,905200260,80,RL,Pave,Lvl,Sawyer,Norm,1Fam,SLvl,5,5,1961,1961,Hip,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,Gd,No,Unf,0.0,552.0,TA,Y,SBrkr,1774,0.0,2,0,1,TA,8,Typ,1,TA,Attchd,1961.0,Unf,1.0,384.0,TA,Y,WD ,165000
1600,339,924100050,50,RL,Pave,Lvl,Mitchel,Norm,1Fam,1.5Fin,5,5,1969,1969,Gable,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,476.0,864.0,TA,Y,SBrkr,1479,0.0,2,0,1,TA,8,Typ,0,NA,Attchd,1969.0,Fin,1.0,275.0,TA,Y,WD ,161000
1601,2460,528445010,20,RL,Pave,Lvl,Somerst,Feedr,1Fam,1Story,8,5,2006,2006,Gable,VinylSd,VinylSd,BrkFace,60.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,1504.0,Ex,Y,SBrkr,1504,0.0,2,0,1,Gd,7,Typ,0,NA,Attchd,2006.0,Fin,2.0,510.0,TA,Y,New,199000
1602,320,916455170,60,RL,Pave,Lvl,Timber,Norm,1Fam,2Story,7,5,2002,2003,Gable,VinylSd,VinylSd,BrkFace,44.0,Gd,TA,PConc,Gd,TA,No,GLQ,624.0,817.0,Ex,Y,SBrkr,1894,1.0,2,1,1,Gd,8,Typ,1,Gd,BuiltIn,2002.0,Fin,2.0,510.0,TA,Y,WD ,214900
1603,2461,528456200,20,FV,Pave,Lvl,Somerst,Norm,1Fam,1Story,8,5,2006,2006,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,24.0,1278.0,Ex,Y,SBrkr,1278,0.0,2,0,1,Gd,5,Typ,0,NA,Attchd,2006.0,RFn,2.0,584.0,TA,Y,New,198600
1604,2449,528348010,60,RL,Pave,Lvl,NoRidge,Norm,1Fam,2Story,8,5,1998,1998,Hip,VinylSd,VinylSd,BrkFace,650.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,1141.0,Gd,Y,SBrkr,2263,0.0,2,1,1,Gd,10,Typ,1,TA,BuiltIn,1998.0,Fin,2.0,420.0,TA,Y,WD ,258000
1605,817,906230020,90,RL,Pave,Lvl,SawyerW,Feedr,Duplex,2Story,7,5,2000,2000,Hip,VinylSd,VinylSd,BrkFace,23.0,TA,TA,PConc,Ex,TA,No,GLQ,820.0,1168.0,Ex,Y,SBrkr,2787,2.0,4,2,2,TA,8,Typ,2,TA,BuiltIn,2000.0,Fin,4.0,820.0,TA,Y,WD ,269500
1606,1096,528290090,60,RL,Pave,Lvl,Gilbert,RRAn,1Fam,2Story,7,5,2002,2002,Gable,VinylSd,VinylSd,UnKn,-1.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,707.0,Ex,Y,SBrkr,1414,0.0,2,1,1,Gd,6,Typ,1,Gd,Attchd,2002.0,Fin,2.0,403.0,TA,Y,WD ,176000
1607,1893,534403040,80,RL,Pave,Lvl,NAmes,Norm,1Fam,SLvl,6,7,1964,1991,Hip,HdBoard,HdBoard,BrkFace,108.0,TA,TA,CBlock,Gd,TA,Gd,LwQ,270.0,1302.0,Ex,Y,SBrkr,1302,0.0,2,0,1,Gd,7,Min1,0,NA,Attchd,1964.0,RFn,1.0,309.0,TA,Y,CWD,158000
1608,479,528240060,80,RL,Pave,Lvl,Gilbert,Norm,1Fam,SLvl,8,5,2002,2002,Hip,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,353.0,408.0,Ex,Y,SBrkr,1419,1.0,2,1,1,Gd,7,Typ,1,TA,BuiltIn,2002.0,Fin,2.0,527.0,TA,Y,WD ,184100
1609,1657,527357020,20,RL,Pave,Lvl,NWAmes,PosN,1Fam,1Story,6,5,1971,1971,Hip,HdBoard,HdBoard,BrkFace,176.0,TA,TA,CBlock,TA,TA,Mn,ALQ,492.0,1625.0,TA,Y,SBrkr,1220,0.0,2,0,1,TA,6,Typ,1,TA,Attchd,1971.0,Unf,2.0,944.0,TA,Y,WD ,170000
1610,937,909452050,80,RL,Pave,Lvl,Crawfor,Norm,1Fam,SLvl,6,6,1986,1986,Gable,VinylSd,VinylSd,BrkFace,242.0,TA,Gd,CBlock,TA,TA,No,ALQ,454.0,572.0,Gd,Y,SBrkr,1982,1.0,2,1,1,TA,6,Typ,1,TA,BuiltIn,1986.0,Fin,2.0,501.0,TA,Y,WD ,208000
1611,879,907290210,120,RM,Pave,Lvl,CollgCr,Norm,TwnhsE,1Story,6,5,2003,2003,Gable,VinylSd,VinylSd,BrkFace,170.0,Gd,TA,PConc,Gd,TA,Av,GLQ,685.0,848.0,Ex,Y,SBrkr,848,1.0,1,0,1,Gd,4,Typ,0,NA,Attchd,2003.0,Fin,2.0,420.0,TA,Y,WD ,140000
1612,945,911370500,120,RM,Pave,HLS,Crawfor,Norm,TwnhsE,1Story,8,5,2007,2008,Hip,CemntBd,CmentBd,Stone,174.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1476.0,1596.0,Ex,Y,SBrkr,1648,1.0,2,0,1,Ex,5,Typ,1,Gd,Attchd,2007.0,Fin,2.0,482.0,TA,Y,New,230000
1613,1010,527183060,120,RL,Pave,HLS,StoneBr,Norm,TwnhsE,1Story,8,5,1989,1989,Gable,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,319.0,1337.0,Gd,Y,SBrkr,1337,1.0,2,0,1,Gd,5,Typ,1,TA,Attchd,1989.0,RFn,2.0,462.0,TA,Y,WD ,188500
1614,2861,909276070,50,RL,Pave,HLS,Crawfor,Norm,1Fam,1.5Fin,5,6,1940,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Gd,TA,Mn,BLQ,602.0,901.0,TA,Y,SBrkr,1717,0.0,1,1,1,TA,7,Typ,1,Gd,Attchd,1940.0,Unf,1.0,410.0,TA,Y,WD ,194000
1615,1245,535180120,20,RL,Pave,Lvl,NAmes,Norm,1Fam,1Story,5,5,1956,1958,Gable,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,774.0,1104.0,Gd,Y,SBrkr,1104,1.0,1,0,1,TA,5,Typ,0,NA,Attchd,1956.0,RFn,1.0,384.0,TA,Y,WD ,133000
1616,854,907201220,20,RL,Pave,Lvl,CollgCr,Norm,1Fam,1Story,5,5,1978,1978,Gable,MetalSd,MetalSd,BrkFace,76.0,TA,TA,BrkTil,Gd,TA,Av,GLQ,625.0,907.0,TA,Y,SBrkr,907,0.0,1,0,1,TA,5,Typ,0,NA,Attchd,1978.0,Unf,1.0,343.0,TA,Y,WD ,140000
